iteration,duration,loss,accuracy,start,game,winner
1719,81.123,0.5999609318347034,0.5126531851121144,[1, 8],833220066553377884400221166774455668811773355004477775588880088228855112244336611000055446633448866013,2
1720,81.449,0.7917344754779437,0.474295253632811,[2, 0],0224455776633001177884488665533116688115544336600771122883344774466441100551188775555885500444377008888273,2
1721,88.77,0.7250167399697426,0.4594035740031111,[2, 1],10033885544227744336688770055661122331166445522667777663377330077111177882200006600884411334444686724835327540,2
1722,79.45,1.5258924088513264,0.4677694730052737,[2, 2],2117788004433666655113355447700885588223311441100667766884444557722552288337711550033440000111185553333005564648,1
1723,95.359,1.0956284843616961,0.42134916720415827,[2, 3],31166887755660044110088447733558855777766772266662200663366442277002222113300111144661152448800003388883333771177440078234,2
1724,89.986,1.4952342423602132,0.4162271882232424,[2, 4],4550011774433228877663311885566003366770088114422220066111166668888337777557711007733444411333388665555335524662484751584054,-1
1725,72.293,0.557384580732395,0.41541146564480025,[2, 5],58877220033446677111100554433886655116600228822448811333366663300008800447700668855550377473327535,2
1726,79.011,1.5439136576066597,0.41634100997837387,[2, 6],64433115577220077558866003388444411221177008833665566337777445500554488778811882288001111000064227711346,1
1727,90.357,0.5740793507017946,0.40958758584057364,[2, 7],75500441100665533663388881177442288771122440000111133005511558855661188331166668866008822557733426671433322320,2
1728,100.096,1.548862515593144,0.40994802139848996,[2, 8],877440066553333115511882277660044441133556644885522220022558811221177111166888833886622332246772266336611054573080375034665584,-1
1729,65.314,0.5764698884798266,0.4084114277042152,[3, 0],022118866447722778811555544660033667744112244008800770044888855884455005566338833335533244,2
1730,82.899,0.5866413858917037,0.40196152824676556,[3, 1],1552244880011770066778866225544335588330022884466440000332277111166882200557755008855663388118888777722166,2
1731,94.489,1.5100605962096856,0.4038206169139128,[3, 2],2221100446655886677553388441177008811660077443355776688778800001122661188551144772288882244002255442235006666352,1
1732,91.79,0.5640787207437608,0.40298592404294875,[3, 3],32211006655447766882200887755114488116600552244337733663388885555001122556622778866115588002288444411883044603,2
1733,78.847,0.6323335808275148,0.3903896498084,[3, 4],4115522777700223366118888446655003355116622447744008877880000111144558833004422666633113322885555668866054,2
1734,88.719,0.5598948927652879,0.3899533330803961,[3, 5],5441177882266000055227766338811883344665500667722445588002288666688887700336622223377771100114478440044821,2
1735,106.312,0.5726506405491306,0.38860644231134045,[3, 6],666118822007777443311558800554422223344556600881122555522446655003300667755335577337766332277221388771000184444170022668400448,2
1736,80.543,0.5600426164362716,0.3883598285085556,[3, 7],70066221155220044778844886633110055887722226611443355117777556644116666881133000022555533224455442280865504044,2
1737,91.225,1.5269081273598104,0.38900481845430057,[3, 8],88800116655224433775500667722884466113300442200007777663355114488333366881177118855444477334455666604082417887866462,1
1738,79.182,1.5479642937216413,0.38919452137951965,[4, 0],0337788661188112266552255330044774411668800770055442288556633336666220000113322338888331111008872435151714340206,-1
1739,82.782,1.5471706385453508,0.3892704025496073,[4, 1],18877225566223377006633114488550011004433227755226688665577778888338811333344440088445544220075882288046,1
1740,92.244,1.539839313248631,0.38963083810752364,[4, 2],21100338877774411665522886600005533225566883344007700888800220066771155882277666611336633001188111177885511226355404,1
1741,73.048,0.5763468590249826,0.3884546799711652,[4, 3],35500115577223388110066662244778888551133220077555522111188225533114488660044665588330022880000854,2
1742,92.202,0.5562154416301464,0.3883787988010775,[4, 4],46600118833550022776622551177882233440066881133775555221111008888661166338800003311442244774487007722004666722286426303632,2
1743,81.506,0.5532359243878363,0.3883029176309899,[4, 5],5661122223311550033886677884477007733440022885511888800887755227744332266664488333300004468235588177767254,2
1744,86.507,1.5404944968600145,0.3884167393861213,[4, 6],63322778800551177552200116644338888771100225533554444114488447700881111221155004422445577772266773611803,1
1745,81.592,1.546736448013379,0.38862541260386235,[4, 7],7002211335500886655771144882233666677445533778800115522558855443300440055668833888844222280662266024,1
1746,91.674,0.5571682865663729,0.38843570967864327,[4, 8],88855220033551177227766441133006688446677887744445544005555665588666622114433442233331155001111222258332244780,2
1747,84.938,1.549813870372188,0.3885495314337747,[5, 0],0441133882233667711228877664400556622117777006688443355886633331111446600110033225544447744224454802260834201627151822,-1
1748,85.364,0.5548703976174656,0.38843570967864327,[5, 1],1224466550077663311338800228877444488227700336611558811773355553300660055223344556666447855768844222200054,2
1749,95.831,0.552702487563541,0.3884736502636871,[5, 2],2117744332266008855886633770022441188334455775511006655001133112233007722227711116666115688880044000333864422044477377,2
1750,75.304,0.5570170304196375,0.3883218879235118,[5, 3],3334466001177778866224488112200558800442255661133773322664455111188335555771155007722116677638,2
1751,93.09,0.5535638888687308,0.38828394733846794,[5, 4],422336644887700551188221133776600441100665577331111224400115522666633884444662288886688555568002200007255881322734,2
1752,81.201,0.5529989543713761,0.38828394733846794,[5, 5],50077221166884433118833664422770066557788004400551155447733223333448822228877667777446622601111337811444411785,2
1753,83.461,1.541081744007386,0.3885305611412528,[5, 6],633224466880011337755227744008811772211883366443355333311555588551122223388226655006666000021116611003300478,1
1754,96.239,0.5560880923689893,0.3884167393861213,[5, 7],74411336622330066882288554477221177001144558844665511110077112277881155222200225533550088005563888311804400333344332244476,2
1755,98.263,1.4217091900675878,0.3924384414007664,[5, 8],80033664411771122225544886633007722668844553311006677883322882211442244447700555577660000113877773088111666550044027,1
1756,84.274,0.5589553485197751,0.3919072732101529,[6, 0],0771144883355003366225522774422334400881155667788001133887733226666554455557777668855882244772222884444306,2
1757,100.714,1.5483345828249997,0.3922677087680692,[6, 1],15577338844660044227711002288335522556644330088772266665588667755111133114444885500007744770066882413663344588818040787677373332,-1
1758,77.873,1.4747588613055134,0.39549265849679405,[6, 2],22244880011335555770088773344661122007788553311442288666688441166330033667744005511883388281111550000254,1
1759,93.291,1.5443622132839432,0.3959479455173199,[6, 3],3552211880000444477773366225511443311778866883333776644554466550066660033222266112244220022857674041154830343813111610,-1
1760,81.855,0.6031147717367296,0.3934628371969496,[6, 4],455332277448811882211660055773300220033775555004400008844446622335566554422888873338866883311225433414,2
1761,93.328,1.544966304647711,0.3940509162651288,[6, 5],57711884488334400660022115533227777881133552244338888228877222266117700774455111144775566441166776666354466880044244,1
1762,89.772,0.5543678017190067,0.39374739158477823,[6, 6],6331122007777334455228811558833000088447722441166556644221100223388775544882277003333778800117711886744336222644400685,2
1763,82.974,0.5562632195993489,0.3933869560268619,[6, 7],722553311660055770044113322884488556644007788336666110033006655552233442244663355445511115500112211871,2
1764,111.095,1.541019360522601,0.3943544409454794,[6, 8],83300775544220088115511773366112244776600443355228800663333778888550000110033886666771133116624440021887724111140557773432655864555653,-1
1765,70.487,1.5421049138066831,0.3947528170884395,[7, 0],044885522336611332288446600551177330077881166447711880000668822550022003333772277553355556633174,1
1767,82.118,0.564940792069127,0.393804302462344,[7, 2],288005511441133885544336677660022224400115555882200888844887700668833777788665533004477446633331216462,2
1768,83.558,1.5304666307852601,0.39515119323139963,[7, 3],30011886622115555440088224477663322003355661122338833774422558877775500446688444433660066664418002266567,1
1769,72.116,0.5523203693457405,0.39511325264635583,[7, 4],444112233007788668855550011662244336677332266110044880066447722003344551155888877553311405,2
1770,93.366,1.5388973502110945,0.3963842622453238,[7, 5],5880011221166448822447733336655000022551188663355554433441177442200772277770044445577110088111133222268730318584404637283823,-1
1771,87.293,1.5304735214180254,0.39801570740220815,[7, 6],63322118855330055446622880011447744558877110022775522003311770077335555000066004433668833334405661122548,1
1772,92.504,1.4977834681795037,0.4016959441514588,[7, 7],7112288003355445500663322661144882255330088667755668811118833117722443333666600778211337766540011504422338466247,1
1773,79.733,0.5630539101984265,0.40108889479075766,[7, 8],811772255004422661133664400338855223344665588007711112244886666887766008833006633774411000011667777351,2
1774,77.559,1.475353057393743,0.4053951511932314,[8, 0],0337711664400552288553322776611446688221133004411115566551188663355557722667777444433442666283311710,1
1775,112.705,0.6044120456386225,0.39943847934135146,[8, 1],17733555522444466330000228877661155337788660044112200885577775588445511883311116677443366888822771144847706556666226644010503442255422,2
1776,98.662,0.5533745493786439,0.3993625981712638,[8, 2],2777744115533668855003311224466006622001144886677335544226655772255558800771111770022113388775522333300884475110001683,2
1777,78.816,0.5628943399937204,0.39850893500777784,[8, 3],34477662200665500112255448811773355663300221144005533770077886600443322338844441188774422771106428266667722422,2
1778,97.97,1.5392297947217382,0.39945744963387336,[8, 4],411770022336622550055667744881133886644337755112211008822777722442266000011555577116655444466330033558044706222028523234313353,-1
1779,80.887,1.449105497144186,0.4042759039344387,[8, 5],53377883344116600772200442222118800556666115577331122555544775522338844006677003333668888777744462266324,1
1780,88.823,1.4377141664255724,0.4128315058618204,[8, 6],6221100440055557777331133668844552233001166447788002200666655881177222288226677112277443377663333887704461111560,1
1781,80.832,0.5686330139519575,0.4111431498273703,[8, 7],75500221133004433884466777722665511556644881100111166006633442200771122335555444455773322225522874,2
1783,90.592,0.6236308028776688,0.4007663998178852,[0, 0],02277118866554444882233553311667755887766008811334400442244661100111122117733226666883366220077778855770388430,2
1785,86.403,0.6788831215548493,0.39164168911484615,[0, 2],28833557711226611446688773344550000664433221188551177882277554477774400555566660044886655884677008377615533810,2
1786,92.39,1.543494023826523,0.39202109496528437,[0, 3],366884477002233552266558811117744331166442255008877337722221122771100115555332280551144806677660000775577778300446405644,1
1787,79.599,1.5413079847483864,0.3924574116932883,[0, 4],422661133445500773355882288117766221188667700554466338800664433666600112222440081665533775555672233220022571,1
1788,99.689,0.5561543516009981,0.3922297681830254,[0, 5],5771133883377221144228866665544001166007733551188111177888844110066882266224488777744445766775611502253447700336648522,2
1789,92.874,0.5533176767575071,0.39211594642789394,[0, 6],6553311332255117744228888660077664411882244330022226622772211005555000011667777008877880044884477558855220688114455763,2
